City,Category,Business name,Owner / contact,Phone,Email,Website,Instagram / Facebook,Google rating,Review count,Biggest gap,Source,Best channel,Status,Last contact,Next action,Address,Maps link
Birmingham,kitchen fitters,Vision Kitchens & Bedroom,,0121 523 3399,,https://vision-birmingham.com/,,5,12,Only 12 reviews,Google Places,,New,,,"62-64 Soho Hill, Hockley, Birmingham B19 1AA, UK",https://maps.google.com/?cid=780316879633962826&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,Gibson's Kitchens Ltd,,07595 830872,gibsonskitchens@icloud.com,https://gibsonskitchens.co.uk/,,5,12,Only 12 reviews,Google Places,,New,,,"46 Clarence Rd, Harborne, Birmingham B17 9LG, UK",https://maps.google.com/?cid=15668947667753935875&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,Euro Housing Builders,,07904 020793,info@eurohousing.co.uk,https://eurohousing.co.uk/,,5,12,Only 12 reviews,Google Places,,New,,,"First Floor, 2 Hampton Ct Rd, Harborne, Birmingham B17 9AE, UK",https://maps.google.com/?cid=8275276540834082126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,B1 Property Group - Trusted Builders in Birmingham,,07545 483942,,http://www.b1propertygroup.com/,,5,12,Only 12 reviews,Google Places,,New,,,"11 St Paul's Square, Birmingham B3 1RB, UK",https://maps.google.com/?cid=13017103808712995804&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Picture Perfect Landscape & Design Ltd,,07398 752903,pplandscape05@gmail.com,http://pplandscapes.co.uk/?utm_source=gmb&utm_medium=referral,,5,12,Only 12 reviews,Google Places,,New,,,"16 Heronswood Rd, Rednal, Birmingham B45 8QS, UK",https://maps.google.com/?cid=1193477711070427200&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,Tar-Drives,,0121 708 1146,info@tardrives.co.uk,https://tardrives.co.uk/,,5,12,Only 12 reviews,Google Places,,New,,,"122 The Avenue, Acocks Green, Birmingham B27 6NE, UK",https://maps.google.com/?cid=9896402914940373611&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,dentists,Cosmetic Smile Clinic - Birmingham Cosmetic Dentist,,07592 822626,hello@cosmeticsmileclinic.co.uk,https://www.cosmeticsmileclinic.co.uk/,,4.9,12,Only 12 reviews,Google Places,,New,,,"1st Floor, 13 Pitsford St, Birmingham B18 6LJ, UK",https://maps.google.com/?cid=5511542501303831143&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,personal trainers,PRGRS,,07903 682869,hello@prgrsfitness.co.uk,http://prgrsfitness.co.uk/,,5,12,Only 12 reviews,Google Places,,New,,,"140 Heath Mill Ln, Deritend, Birmingham B9 4AR, UK",https://maps.google.com/?cid=4150289228186076224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,accountants,Fraser Russell Limited,,0121 647 5030,,http://www.fraserrussell.com/,,4.7,12,Only 12 reviews,Google Places,,New,,,"77 Francis Rd, Birmingham B16 8SP, UK",https://maps.google.com/?cid=17919757834934564463&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,bathroom fitters,Corvell ltd,,07804 693411,,https://www.facebook.com/share/1BVAEdhja3/,,5,13,Only 13 reviews,Google Places,,New,,,"34 Pool Rd, Kingswood, Bristol BS15 1XN, UK",https://maps.google.com/?cid=5902983431411409835&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Dowling Building Solutions Ltd,,0117 456 7174,,https://www.dowlingbuildingsolutions.co.uk/,,4.7,13,Only 13 reviews,Google Places,,New,,,"28 Maxse Rd, Knowle, Bristol BS4 2JS, UK",https://maps.google.com/?cid=13883862222167237787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,JW Carpentry & Build Ltd,,07557 195755,,http://jwcarpentrybuild.com/,,5,13,Only 13 reviews,Google Places,,New,,,"188 Bedminster Down Rd, Bristol BS13 7AF, UK",https://maps.google.com/?cid=9225734173359696176&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,LB Landscaping,,07973 533114,l.b.landscaping@outlook.com,http://lb-landscaping.co.uk/,,4.9,13,Only 13 reviews,Google Places,,New,,,"Rodmead Walk, Bristol BS13 9HU, UK",https://maps.google.com/?cid=7817277583035294801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,electricians,C Parker & Son Electrical Contractors,,07735 067313,ross@cparkerandson.co.uk,http://www.cparkerandson.co.uk/,,5,13,Only 13 reviews,Google Places,,New,,,"Dunkerry Rd, Bristol BS3 4LA, UK",https://maps.google.com/?cid=4389889510001245804&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,B C Driveways Bristol,,0800 542 2704,bcdriveways@outlook.com,https://www.bcdriveways.co.uk/,,4.7,13,Only 13 reviews,Google Places,,New,,,"Green Orchard, Berwick Ln, Easter Compton, Bristol BS35 5RU, UK",https://maps.google.com/?cid=8948051557740213082&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,beauty salons,Bristol Beauty,,07831 186591,info@bristolbeauty.com,http://bristolbeauty.com/,,5,13,Only 13 reviews,Google Places,,New,,,"28 Golden Hill, Bristol BS6 7YG, UK",https://maps.google.com/?cid=3917668531576197271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,SNL Fitness,,07775 941215,snlfitness@outlook.com,http://snlfitness.com/,,5,13,Only 13 reviews,Google Places,,New,,,"93 Whiteladies Rd, Redland, Bristol BS8 2NT, UK",https://maps.google.com/?cid=9068865668456777993&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,Healthiness,,07741 259237,,https://www.instagram.com/?deoia=1,,5,13,Only 13 reviews,Google Places,,New,,,"Explore Ln, Bristol BS1 5TY, UK",https://maps.google.com/?cid=17111558961509399644&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,TC Group - East Bristol,,0117 956 1067,,https://www.tc-group.com/,,4.4,13,Only 13 reviews,Google Places,,New,,,"30-31 St James Pl, Bristol BS16 9JB, UK",https://maps.google.com/?cid=12100521986971277827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,mortgage brokers,Mortgage Advice Bureau,,0117 967 9240,,https://www.mortgageadvicebureau.com/mortgage-advisers/henleaze-business-centre-bristol?branch=2008,,5,13,Only 13 reviews,Google Places,,New,,,"Henleaze Business Centre, 13 Harbury Rd, Henleaze, Bristol BS9 4PN, UK",https://maps.google.com/?cid=18080004551942370861&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,mortgage brokers,PIA Financial Solutions - Bristol,,07774 897170,info@piafs.co.uk,http://www.piafs.co.uk/emily-macdonald,,5,13,Only 13 reviews,Google Places,,New,,,"59 Thanet Rd, Bedminster, Bristol BS3 3HY, UK",https://maps.google.com/?cid=16007191857241763992&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,opticians,Turners Opticians,,0117 962 2474,,http://www.turnersopticians.co.uk/,,4.9,13,Only 13 reviews,Google Places,,New,,,"57 Henleaze Rd, Henleaze, Bristol BS9 4JT, UK",https://maps.google.com/?cid=5079290801984067509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,opticians,Dyer and Scott,,01275 842504,clifton@dyerandscott.co.uk,http://www.dyerandscott.co.uk/,,4.5,13,Only 13 reviews,Google Places,,New,,,"96 High St, Portishead, Bristol BS20 6AJ, UK",https://maps.google.com/?cid=2858289618900302530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,cleaning companies,Cleaning Genie,,07970 057450,cleaning-genie@outlook.com,https://www.cleaninggenie.uk/,,4.9,13,Only 13 reviews,Google Places,,New,,,"72 Middle Rd, Kingswood, Bristol BS15 4XL, UK",https://maps.google.com/?cid=17526039746482102162&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,cleaning companies,Prestige Cleaning & Maintenance Ltd,,0117 900 0188,info@prestigeclean.email,http://www.prestigecleaningandmaintenanceltd.co.uk/,,5,13,Only 13 reviews,Google Places,,New,,,"Unit 5b, Yeo Bank Business Park, Kenn Rd, Clevedon BS21 6UW, UK",https://maps.google.com/?cid=16010335606157430211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,BLEDI BUILDERS LTD,,07482 929921,bledarcekini123@gmail.com,http://www.bledibuildersltd.co.uk/,,5,13,Only 13 reviews,Google Places,,New,,,"The Ring, Birmingham B25 8QA, UK",https://maps.google.com/?cid=3396371235164169869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,ARKA Builders LTD,,0121 728 7719,info@arkabuilders.co.uk,http://www.arkabuilders.co.uk/,,4.7,13,Only 13 reviews,Google Places,,New,,,"102I, 146 Hagley Rd, Birmingham B16 9NX, UK",https://maps.google.com/?cid=947703029964823403&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,plumbers,Superior Plumbing LLC,,(205) 991-8181,,http://superiorplumbingbhm.com/service-areas/birmingham,,5,13,Only 13 reviews,Google Places,,New,,,"Birmingham, AL 35213, USA",https://maps.google.com/?cid=4595191843474961469&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,plumbers,"Craftsman Plumbing, Inc.",,(205) 202-3925,craftsmanplumbinginc@yahoo.com,http://www.craftsmanplumbinginc.co/,,4.2,13,Only 13 reviews,Google Places,,New,,,"4321 Morris Ave Suite E, Birmingham, AL 35222, USA",https://maps.google.com/?cid=9066320205741376979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,dentists,Be Aesthetic Dental,,0121 318 8000,,https://beaestheticturkey.co.uk/dental/,,5,13,Only 13 reviews,Google Places,,New,,,"117A Bracebridge St, Aston, Birmingham B6 4NE, UK",https://maps.google.com/?cid=7652454883354978142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,aesthetic clinics,Primedical Aesthetics by PMA CLINICS,,07888 000166,,https://www.pmaclinics.co.uk/,,5,13,Only 13 reviews,Google Places,,New,,,"15 Augusta St, Birmingham B18 6JA, UK",https://maps.google.com/?cid=3211364278639874106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,accountants,M A Edwards - Accountants Birmingham,,0121 459 6623,ian@maedwards.co.uk,https://www.maedwards.co.uk/contact/,,5,13,Only 13 reviews,Google Places,,New,,,"26 The Green, Birmingham B38 8SD, UK",https://maps.google.com/?cid=8102076348972850541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,accountants,KCPA Accountants,,0333 090 0407,,http://www.kcpaaccountants.uk/,,5,13,Only 13 reviews,Google Places,,New,,,"37a Vyse St, Birmingham B18 6JY, UK",https://maps.google.com/?cid=2748516946670260365&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,Morfinity Commercial Finance,,0330 175 8500,,https://www.morfinity.co.uk/,,4.9,13,Only 13 reviews,Google Places,,New,,,"10 Brindley Pl, Birmingham B1 2JB, UK",https://maps.google.com/?cid=11842326642034829891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,Definitive Broker Services Limited,,0121 622 3422,,http://www.dbsltd.co/,,5,13,Only 13 reviews,Google Places,,New,,,"Keys court, 82-84 Moseley St, Deritend, Birmingham B12 0RT, UK",https://maps.google.com/?cid=3674442628113537368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,bathroom fitters,Plumb-Eco Plumbing and Heating Services,,0117 242 1929,contact@sansoxygen.com,http://www.plumb-eco.com/,,5,14,Only 14 reviews,Google Places,,New,,,"26 King's Parade Mews, King's Parade Ave, Clifton, Bristol BS8 2RE, UK",https://maps.google.com/?cid=15601507492758683959&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Bristol Carpentry & Construction Ltd,,07738 196955,,http://www.bristolcarpentryconstruction.co.uk/,,5,14,Only 14 reviews,Google Places,,New,,,"78 Wood St, Patchway, Bristol BS34 5AG, UK",https://maps.google.com/?cid=7746160051470299446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,JAS Building Services (Bristol) Ltd,,01454 506108,sales@jasbuildingservices.co.uk,http://www.jasbuildingservices.co.uk/,,5,14,Only 14 reviews,Google Places,,New,,,"Leigh Court Business Centre, Bristol BS8 3RA, UK",https://maps.google.com/?cid=2118368344871410604&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,Workman Roofing and Building LTD,,07974 791657,workmanroofing@hotmail.com,https://www.workmanroofing.co.uk/,,5,14,Only 14 reviews,Google Places,,New,,,"8 Glen Dr, Bristol BS9 1SB, UK",https://maps.google.com/?cid=9184357698189796882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,Brothers Fencing & Landscaping,,07724 708496,,http://brotherslandscaping.co.uk/,,5,14,Only 14 reviews,Google Places,,New,,,"164 Dovercourt Rd, Bristol BS7 9SJ, UK",https://maps.google.com/?cid=2370383965119441030&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,Abbeywood Paving,,07769 830483,enquiries@abbeywoodpavingbristol.co.uk,https://www.abbeywoodpavingbristol.co.uk/,,5,14,Only 14 reviews,Google Places,,New,,,"1 Harry Stoke Rd, Stoke Gifford, Bristol BS34 8QQ, UK",https://maps.google.com/?cid=18186585871554045905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,Newlook Surfacing Ltd,,07392 339857,enquiries@newlooksurfacing.co.uk,https://newlooksurfacing.co.uk/,,5,14,Only 14 reviews,Google Places,,New,,,"Frome, Valley Farm, Coalpit Heath, Bristol BS36 1AW, UK",https://maps.google.com/?cid=1511926943490856822&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,The Body Matters | Personal Training,,07763 743873,,http://danibtraining.com/,,5,14,Only 14 reviews,Google Places,,New,,,"SweatBox Gym, 2 & 3 Princess St, Bristol BS3 4AG, UK",https://maps.google.com/?cid=12034927295557758741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,MHC & Co Chartered Accountants Bristol,,0333 789 1010,info@mhcandco.co.uk,https://www.mhcandco.co.uk/,,4.9,14,Only 14 reviews,Google Places,,New,,,"54 Gloucester Rd N, Bristol BS7 0SJ, UK",https://maps.google.com/?cid=1650256199304609507&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Britsco Business Solutions | Bristol Accountant | Local Accountant,,07767 106991,,https://www.britsco.co.uk/,,5,14,Only 14 reviews,Google Places,,New,,,"86 Headley Park Ave, Redcliffe, Bristol BS13 7NW, UK",https://maps.google.com/?cid=16849206541056170436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,vets,Vale Vets,,01275 372448,workexperience@valevets.co.uk,https://www.portisheadvets.co.uk/?utm_source=gmb&utm_medium=organic&utm_campaign=attribute,,4.9,14,Only 14 reviews,Google Places,,New,,,"6 Bank Pl, Pill, Bristol BS20 0AH, UK",https://maps.google.com/?cid=2535143386507147780&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,cleaning companies,Cobweb Cleaners Limited,,07985 688092,hello@cobwebcleanersbristol.co.uk,https://www.cobwebcleanersbristol.co.uk/,,4.5,14,Only 14 reviews,Google Places,,New,,,"Eastlyn Rd, Bristol BS13 7HY, UK",https://maps.google.com/?cid=1507689227284483574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,SPS Contractors Ltd,,0121 628 1365,,https://www.sps-kitchens.co.uk/,,5,14,Only 14 reviews,Google Places,,New,,,"48 Granshaw Cl, Birmingham B38 8RA, UK",https://maps.google.com/?cid=4817236651562497287&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,The Kitchen Centre,,0121 681 5553,,http://www.thekitchencentre.co.uk/,,4.9,14,Only 14 reviews,Google Places,,New,,,"2 Albert Rd, Harborne, Birmingham B17 0AN, UK",https://maps.google.com/?cid=11368157784310665039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,Damson Homes,,0121 709 0539,,https://damsonhomes.net/,,3.3,14,Only 14 reviews,Google Places,,New,,,"87 Westley Rd, Acocks Green, Birmingham B27 7UQ, UK",https://maps.google.com/?cid=15868852977042968353&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,roofers,Newline Home improvements Ltd,,07472 467647,newlinehomeimprovementsltd@gmail.com,https://www.newlinehomeimprovementsltd.co.uk/,,5,14,Only 14 reviews,Google Places,,New,,,"24 26 Regent Pl, Birmingham B1 3NJ, UK",https://maps.google.com/?cid=3667801560043143586&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,Birmingham Driveways Ltd,,01384 410714,info@birmingham-driveways.com,https://www.birmingham-driveways.com/,,4.4,14,Only 14 reviews,Google Places,,New,,,"12 Philip Rd, Hasbury, Halesowen B63 4ER, UK",https://maps.google.com/?cid=8177592482940496307&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,aesthetic clinics,Dr Knowles Aesthetics,,07769 984097,enquiries@drknowlesaesthetics.co.uk,https://www.drknowlesaesthetics.co.uk/,,5,14,Only 14 reviews,Google Places,,New,,,"21 Rotton Park St, Birmingham B16 0AE, UK",https://maps.google.com/?cid=13597659953623520771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,personal trainers,Lakeview Personal Fitness,,(205) 322-1554,trey@lpfit.com,http://lpfit.com/,,5,14,Only 14 reviews,Google Places,,New,,,"3020 4th Ave S, Birmingham, AL 35233, USA",https://maps.google.com/?cid=5119509522560340443&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,opticians,Birmingham Optical,,0808 123 2020,,http://www.birminghamoptical.co.uk/,,3.2,14,Only 14 reviews,Google Places,,New,,,"Unit 4, Birmingham B24 8HZ, UK",https://maps.google.com/?cid=800720177720603406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,bathroom fitters,LS Plumbing,,07852 971661,,https://lsplumbingservices.co.uk/,,5,15,Only 15 reviews,Google Places,,New,,,"13 Bowerleaze, Bristol BS9 2HJ, UK",https://maps.google.com/?cid=5957767225597653012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Bristol General Builders,,07979 081862,info@bristolgeneralbuilders.co.uk,https://bristolgeneralbuilders.co.uk/,,5,15,Only 15 reviews,Google Places,,New,,,"73 Meadowland Rd, Henbury, Bristol BS10 7PW, UK",https://maps.google.com/?cid=16152232935766729750&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,Southern Group SW Limited,,07949 296340,,https://southerngroupuk.com/,,4.4,15,Only 15 reviews,Google Places,,New,,,"Cheddar Grove, Bristol BS13 7ER, UK",https://maps.google.com/?cid=4826955666960259225&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,J.A.C Total Landscape Solutions,,07891 411837,,http://jaclandscaping.co.uk/,,4.6,15,Only 15 reviews,Google Places,,New,,,"55 Lynton Rd, Bristol BS3 5LY, UK",https://maps.google.com/?cid=2334908442390349513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,The Garden Saint,,0117 987 0505,matt@thegardensaint.com,https://www.thegardensaint.com/,,5,15,Only 15 reviews,Google Places,,New,,,"49 Hencliffe Way, Hanham, Bristol BS15 3TN, UK",https://maps.google.com/?cid=17493318379144743161&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,electricians,Smart Electrics SW Ltd,,07832 192645,info@smartelectricssw.co.uk,http://www.smartelectricssw.co.uk/,,5,15,Only 15 reviews,Google Places,,New,,,"6 Glenwood, Fishponds, Bristol BS16 4EW, UK",https://maps.google.com/?cid=2978868798750770495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,aesthetic clinics,Gold Coast Aesthetics,,07710 501872,,https://www.goldcoastaestheticsuk.com/,,5,15,Only 15 reviews,Google Places,,New,,,"Unit 11, Easton Business Centre, Felix Rd, Easton, Bristol BS5 0HE, UK",https://maps.google.com/?cid=1489814529903680775&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,beauty salons,GEE & BEE hair and beauty,,07964 987798,,https://www.instagram.com/geebee396,,5,15,Only 15 reviews,Google Places,,New,,,"16 Waterloo St, Clifton, Bristol BS8 4BT, UK",https://maps.google.com/?cid=7344396863180486650&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Linden Accountants Ltd,,0117 955 8577,info@lindenaccountants.co.uk,http://www.lindenaccountants.co.uk/,,4.9,15,Only 15 reviews,Google Places,,New,,,"Scrapstore House, 21 Sevier St, St Werburgh's, Bristol BS2 9LB, UK",https://maps.google.com/?cid=8576407857958314542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,solicitors,RPC,,020 3060 6000,,https://www.rpclegal.com/,,4.3,15,Only 15 reviews,Google Places,,New,,,"Bridgewater House, Counterslip, Redcliffe, Bristol BS1 6BX, UK",https://maps.google.com/?cid=13557372615146772562&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driving schools,The Best Intensive Bristol,,01603 339068,,https://thebestintensive.co.uk/,,5,15,Only 15 reviews,Google Places,,New,,,"The Best Intensive Ltd, Henleaze House, Business Centre, 13 Harbury Rd, Henleaze, Bristol BS9 4PN, UK",https://maps.google.com/?cid=11365481296009784678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,Classic Interiors - Solihull Kitchen Showroom,,0121 405 1460,,https://www.classicinteriors.co.uk/showrooms/solihull/?utm_source=GMBlisting&utm_medium=organic,,5,15,Only 15 reviews,Google Places,,New,,,"357, Dove House Parade, Warwick Rd, Solihull B91 1BQ, UK",https://maps.google.com/?cid=15746076139867779473&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,Kings Norton Kitchens Ltd,,0121 477 8149,info@kingsnortonkitchens.co.uk,http://www.kingsnortonkitchens.co.uk/,,4.3,15,Only 15 reviews,Google Places,,New,,,"9 Alvechurch Rd, West Heath, Birmingham B31 3JW, UK",https://maps.google.com/?cid=15982839931211253580&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,roofers,J Taylor Roofing & Building Ltd,,07786 624666,,https://jtaylorroofingandbuilding.co.uk/,,5,15,Only 15 reviews,Google Places,,New,,,"Unit 5, Woodcock Ln N, Birmingham B27 7DT, UK",https://maps.google.com/?cid=8972701296084726973&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
